"Viral_species","NCBI_taxid","Region_feature_class","Beginning","End","locus_tag","db_xref","gene","product","protein_id","codon_start","note","mol_type","host","country","collection_date","strain","ribosomal_slippage","isolate","ribosomal_slippage.1","inference","experiment","function.","isolation_source","old_locus_tag","regulatory_class","gene_synonym","collected_by","lab_host","genotype","pseudo","lat_lon","cell_line","acronym","transl_except","serotype","segment","exception","citation","altitude","subgroup","standard_name","identified_by","group","culture_collection","clone"
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","6474","10874","D1P19_gp02","GeneID:37616418","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","6474","10874","D1P19_gp02","GeneID:37616418","","ORF1b polyprotein","YP_009505569.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","10811","11518","D1P19_gp03","GeneID:37616419","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","10811","11518","D1P19_gp03","GeneID:37616419","","ORF2a protein","YP_009505570.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","11353","11952","D1P19_gp04","GeneID:37616420","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","11353","11952","D1P19_gp04","GeneID:37616420","","ORF2b protein","YP_009505571.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","11877","12389","D1P19_gp05","GeneID:37616421","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","11877","12389","D1P19_gp05","GeneID:37616421","","ORF3 protein","YP_009505572.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","12382","12627","D1P19_gp06","GeneID:37616422","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","12382","12627","D1P19_gp06","GeneID:37616422","","ORF4a protein","YP_009505573.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","12422","12994","D1P19_gp07","GeneID:37616423","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","12422","12994","D1P19_gp07","GeneID:37616423","","ORF4b protein","YP_009505574.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","12883","13353","D1P19_gp08","GeneID:37616424","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","12883","13353","D1P19_gp08","GeneID:37616424","","ORF5 protein","YP_009505575.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","13176","13700","D1P19_gp09","GeneID:37616425","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","13176","13700","D1P19_gp09","GeneID:37616425","","ORF6 protein","YP_009505576.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","13693","13872","D1P19_gp10","GeneID:37616426","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","13693","13872","D1P19_gp10","GeneID:37616426","","ORF7a protein","YP_009505577.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","13736","14479","D1P19_gp11","GeneID:37616427","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","13736","14479","D1P19_gp11","GeneID:37616427","","ORF7 protein","YP_009505578.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","14473","14952","D1P19_gp12","GeneID:37616428","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","14473","14952","D1P19_gp12","GeneID:37616428","","ORF8 protein","YP_009505579.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"gene","14933","15259","D1P19_gp13","GeneID:37616429","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"CDS","14933","15259","D1P19_gp13","GeneID:37616429","","ORF9 protein","YP_009505580.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Simian-hemorrhagic-encephalitis-virus",1965068,"3_UTR","15260","15338","","","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"source","1","15264","","taxon:1965065","","","",NA,"","genomic RNA","red-tailed guenon","Uganda: Kibale National Park","13-Mar-2010","",NA,"krtg05",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"5_UTR","1","162","","","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","163","6345","D1P18_gp01","GeneID:37616416","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","163","6345","D1P18_gp01","GeneID:37616416","","ORF1a","YP_009505556.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","6339","10814","D1P18_gp02","GeneID:37616405","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","6339","10814","D1P18_gp02","GeneID:37616405","","ORF1b","YP_009505557.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","10805","11449","D1P18_gp03","GeneID:37616406","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","10805","11449","D1P18_gp03","GeneID:37616406","","ORF2a","YP_009505558.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","11320","11943","D1P18_gp04","GeneID:37616407","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","11320","11943","D1P18_gp04","GeneID:37616407","","ORF2b","YP_009505559.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","11805","12401","D1P18_gp05","GeneID:37616408","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","11805","12401","D1P18_gp05","GeneID:37616408","","ORF3","YP_009505560.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","12394","12633","D1P18_gp06","GeneID:37616409","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","12394","12633","D1P18_gp06","GeneID:37616409","","ORF4a","YP_009505561.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","12434","13006","D1P18_gp07","GeneID:37616410","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","12434","13006","D1P18_gp07","GeneID:37616410","","ORF4b","YP_009505562.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","12856","13266","D1P18_gp08","GeneID:37616411","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","12856","13266","D1P18_gp08","GeneID:37616411","","ORF5","YP_009505563.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","13074","13601","D1P18_gp09","GeneID:37616412","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","13074","13601","D1P18_gp09","GeneID:37616412","","ORF6","YP_009505564.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","13604","14389","D1P18_gp10","GeneID:37616413","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","13604","14389","D1P18_gp10","GeneID:37616413","","ORF7","YP_009505565.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","14383","14868","D1P18_gp11","GeneID:37616414","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","14383","14868","D1P18_gp11","GeneID:37616414","","ORF8","YP_009505566.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"gene","14798","15193","D1P18_gp12","GeneID:37616415","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"CDS","14798","15193","D1P18_gp12","GeneID:37616415","","ORF9","YP_009505567.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Kibale-red-tailed-guenon-virus-1",1965065,"3_UTR","15194","15264","","","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"source","1","15411","","taxon:1965067","","ive and respiratory syndrome","",NA,"PRRS virus","genomic RNA","Sus scrofa","","","ATCC VR-2332",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","ATCC:VR-2332",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"5_UTR","1","189","","","","ive-and-respiratory-syndrome-virus-2","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"gene","190","7701","D1P17_gp1","GeneID:37616403","","ive-and-respiratory-syndrome-virus-2","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"CDS","190","7701","D1P17_gp1","GeneID:37616403","","1a replicase","YP_009505547.1",1,"ORF1a; unusual cysteine protease/serine protease;","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"misc_feature","7685","7763","","","","ive-and-respiratory-syndrome-virus-2","",NA,"region of minus 1 ribosomal frameshift at ORF1a/1b","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"gene","7698","12071","D1P17_gp2","GeneID:37616395","","ive-and-respiratory-syndrome-virus-2","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"CDS","7698","12071","D1P17_gp2","GeneID:37616395","","1ab replicase","YP_009505548.1",1,"ORF1ab; zinc-finger protein; helicase; RNA","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"gene","12073","12843","D1P17_gp3","GeneID:37616396","","ive-and-respiratory-syndrome-virus-2","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"CDS","12073","12843","D1P17_gp3","GeneID:37616396","","GP2 envelope protein","YP_009505549.1",1,"ORF2; glycosylated","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"gene","12078","12299","D1P17_gp4","GeneID:37616397","","ive-and-respiratory-syndrome-virus-2","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"CDS","12078","12299","D1P17_gp4","GeneID:37616397","","E envelope protein","YP_009505550.1",1,"ORF2b","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"gene","12696","13460","D1P17_gp5","GeneID:37616398","","ive-and-respiratory-syndrome-virus-2","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"CDS","12696","13460","D1P17_gp5","GeneID:37616398","","GP3 envelope protein","YP_009505551.1",1,"ORF3; glycosylated","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"gene","13241","13777","D1P17_gp6","GeneID:37616399","","ive-and-respiratory-syndrome-virus-2","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"CDS","13241","13777","D1P17_gp6","GeneID:37616399","","GP4 envelope protein","YP_009505552.1",1,"ORF4; glycosylated","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"gene","13788","14390","D1P17_gp7","GeneID:37616400","","ive-and-respiratory-syndrome-virus-2","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"CDS","13788","14390","D1P17_gp7","GeneID:37616400","","GP5 envelope protein","YP_009505553.1",1,"ORF5; glycosylated","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"gene","14375","14899","D1P17_gp8","GeneID:37616401","","ive-and-respiratory-syndrome-virus-2","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-reproductive-and-respiratory-syndrome-virus-2",1965067,"CDS","14375","14899","D1P17_gp8","GeneID:37616401","","M matrix protein","YP_009505554.1",1,"ORF6","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
