	Accession.ID	Virus.Strain.Name	Data.Source	Related.ID	Lineage	Nuc.Completeness	Sequence.Length	Sequence.Quality	Quality.Assessment	Host	Sample.Collection.Date	Location	Originating.Lab	Submission.Date	Submitting.Lab	Create.Time	Last.Update.Time	Variant
24076	MZ372702	SARS-CoV-2/human/USA/WA-CDC-LC0068648/2021	GenBank	EPI_ISL_2481970	P.1	Complete	29678	High	0/0/-/-/-	Homo sapiens	2021-05-26	United States / Washington	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:20	gamma
24079	MZ372714	SARS-CoV-2/human/USA/AZ-CDC-LC0068725/2021	GenBank	EPI_ISL_2481982	P.1	Complete	29720	High	0/0/-/-/-	Homo sapiens	2021-05-26	United States / Arizona	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:20	gamma
24085	MZ372769	SARS-CoV-2/human/USA/WA-CDC-LC0068334/2021	GenBank	EPI_ISL_2482037	P.1	Complete	29678	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / Washington	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:20	gamma
24086	MZ372770	SARS-CoV-2/human/USA/WA-CDC-LC0068296/2021	GenBank	EPI_ISL_2482038	P.1	Complete	29708	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / Washington	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:20	gamma
24087	MZ372777	SARS-CoV-2/human/USA/WA-CDC-LC0068340/2021	GenBank	EPI_ISL_2482045	P.1	Complete	29696	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / Washington	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:20	gamma
24092	MZ372810	SARS-CoV-2/human/USA/IN-CDC-LC0068241/2021	GenBank	EPI_ISL_2482078	P.1	Complete	29679	High	10/0/-/-/-	Homo sapiens	2021-05-27	United States / Indiana	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:18	gamma
24101	MZ372859	SARS-CoV-2/human/USA/OR-CDC-LC0068332/2021	GenBank	EPI_ISL_2482127	P.1	Complete	29679	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / Oregon	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:18	gamma
24102	MZ372874	SARS-CoV-2/human/USA/OR-CDC-LC0068002/2021	GenBank	EPI_ISL_2482142	P.1	Complete	29690	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / Oregon	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:18	gamma
24103	MZ372878	SARS-CoV-2/human/USA/AZ-CDC-LC0068116/2021	GenBank	EPI_ISL_2482146	P.1	Complete	29708	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / Arizona	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:18	gamma
24105	MZ372893	SARS-CoV-2/human/USA/NV-CDC-LC0068062/2021	GenBank	EPI_ISL_2482161	P.1	Complete	29709	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / Nevada	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:18	gamma
24113	MZ372907	SARS-CoV-2/human/USA/CA-CDC-LC0068282/2021	GenBank	EPI_ISL_2482175	P.1	Complete	29709	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / California	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:18	gamma
24116	MZ372915	SARS-CoV-2/human/USA/WA-CDC-LC0068349/2021	GenBank	EPI_ISL_2482183	P.1	Complete	29690	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / Washington	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:18	gamma
24117	MZ372917	SARS-CoV-2/human/USA/KY-CDC-LC0068139/2021	GenBank	EPI_ISL_2482185	P.1	Complete	29679	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / Kentucky	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:18	gamma
24123	MZ372947	SARS-CoV-2/human/USA/OR-CDC-LC0068000/2021	GenBank	EPI_ISL_2482215	P.1	Complete	29709	High	0/0/-/-/-	Homo sapiens	2021-05-29	United States / Oregon	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:17	gamma
24130	MZ372971	SARS-CoV-2/human/USA/TX-CDC-LC0068105/2021	GenBank	EPI_ISL_2482239	P.1	Complete	29720	High	0/0/-/-/-	Homo sapiens	2021-05-29	United States / Texas	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:17	gamma
24133	MZ372984	SARS-CoV-2/human/USA/OR-CDC-LC0067981/2021	GenBank	EPI_ISL_2482252	P.1	Complete	29708	High	0/0/-/-/-	Homo sapiens	2021-05-30	United States / Oregon	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-17 10:05:17	gamma
24188	MZ375571	SARS-CoV-2/human/USA/CO-CDC-MMB08713870/2021	GenBank	EPI_ISL_2488894	P.1	Complete	29795	High	0/0/-/-/-	Homo sapiens	2021-05-08	United States / Colorado	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24189	MZ375574	SARS-CoV-2/human/USA/CO-CDC-MMB08715490/2021	GenBank	EPI_ISL_2488897	P.1	Complete	29795	High	0/0/-/-/-	Homo sapiens	2021-05-09	United States / Colorado	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24197	MZ375629	SARS-CoV-2/human/USA/CO-CDC-MMB08717411/2021	GenBank	EPI_ISL_2488952	P.1	Complete	29795	High	0/0/-/-/-	Homo sapiens	2021-05-09	United States / Colorado	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24198	MZ375636	SARS-CoV-2/human/USA/CO-CDC-MMB08713875/2021	GenBank	EPI_ISL_2488959	P.1	Complete	29795	High	0/0/-/-/-	Homo sapiens	2021-05-08	United States / Colorado	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24200	MZ375656	SARS-CoV-2/human/USA/CO-CDC-MMB08712723/2021	GenBank	EPI_ISL_2488979	P.1	Complete	29795	High	0/0/-/-/-	Homo sapiens	2021-05-08	United States / Colorado	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24203	MZ375697	SARS-CoV-2/human/USA/CO-CDC-MMB08710489/2021	GenBank	EPI_ISL_2489020	P.1	Complete	29795	High	0/0/-/-/-	Homo sapiens	2021-05-08	United States / Colorado	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24205	MZ375719	SARS-CoV-2/human/USA/CO-CDC-MMB08710082/2021	GenBank	EPI_ISL_2489042	P.1	Complete	29795	High	0/0/-/-/-	Homo sapiens	2021-05-08	United States / Colorado	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24210	MZ375859	SARS-CoV-2/HUMAN/USA/CA-NHRC-OID_843786/2021	GenBank	EPI_ISL_2566359	P.1	Complete	29863	High	0/0/-/-/-	Homo sapiens	2021-05-18	United States / CA	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-19 10:13:10	gamma
24211	MZ375873	SARS-CoV-2/human/USA/TX-CDC-ASC210106198/2021	GenBank	EPI_ISL_2489069	P.1	Complete	29892	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / Texas	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24213	MZ375904	SARS-CoV-2/human/USA/CA-CDC-ASC210106249/2021	GenBank	EPI_ISL_2489100	P.1	Complete	29865	High	0/0/-/-/-	Homo sapiens	2021-05-29	United States / California	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24218	MZ375976	SARS-CoV-2/human/USA/CA-CDC-ASC210106181/2021	GenBank	EPI_ISL_2489172	P.1	Complete	29817	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / California	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24220	MZ375987	SARS-CoV-2/human/USA/FL-CDC-ASC210106296/2021	GenBank	EPI_ISL_2489183	P.1	Complete	29892	High	0/0/-/-/-	Homo sapiens	2021-05-30	United States / Florida	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24222	MZ375993	SARS-CoV-2/human/USA/IL-CDC-ASC210106310/2021	GenBank	EPI_ISL_2489189	P.1	Complete	29882	High	0/0/-/-/-	Homo sapiens	2021-05-30	United States / Illinois	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24223	MZ376006	SARS-CoV-2/human/USA/FL-CDC-ASC210106336/2021	GenBank	EPI_ISL_2489202	P.1	Complete	29894	High	0/0/-/-/-	Homo sapiens	2021-05-30	United States / Florida	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24224	MZ376011	SARS-CoV-2/human/USA/FL-CDC-ASC210106343/2021	GenBank	EPI_ISL_2489207	P.1	Complete	29828	High	0/0/-/-/-	Homo sapiens	2021-05-30	United States / Florida	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24229	MZ376089	SARS-CoV-2/human/USA/NC-CDC-ASC210105921/2021	GenBank	EPI_ISL_2489285	P.1	Complete	29896	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / North Carolina	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24232	MZ376110	SARS-CoV-2/human/USA/IL-CDC-ASC210105956/2021	GenBank	EPI_ISL_2489306	P.1	Complete	29890	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / Illinois	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24233	MZ376112	SARS-CoV-2/human/USA/OR-CDC-ASC210105958/2021	GenBank	EPI_ISL_2489308	P.1	Complete	29898	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / Oregon	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24234	MZ376113	SARS-CoV-2/human/USA/CA-CDC-ASC210105959/2021	GenBank	EPI_ISL_2489309	P.1	Complete	29889	High	0/0/-/-/-	Homo sapiens	2021-05-28	United States / California	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24236	MZ376124	SARS-CoV-2/human/USA/CA-CDC-ASC210105975/2021	GenBank	EPI_ISL_2489320	P.1	Complete	29895	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / California	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24240	MZ376136	SARS-CoV-2/human/USA/OR-CDC-ASC210105993/2021	GenBank	EPI_ISL_2489332	P.1	Complete	29897	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / Oregon	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24245	MZ376149	SARS-CoV-2/human/USA/IL-CDC-ASC210066425/2021	GenBank	EPI_ISL_2489345	P.1	Complete	29894	High	0/0/-/-/-	Homo sapiens	2021-05-25	United States / Illinois	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24247	MZ376178	SARS-CoV-2/human/USA/WY-CDC-ASC210066472/2021	GenBank	EPI_ISL_2489374	P.1	Complete	29890	High	0/0/-/-/-	Homo sapiens	2021-05-22	United States / Wyoming	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24251	MZ376207	SARS-CoV-2/human/USA/NC-CDC-ASC210066518/2021	GenBank	EPI_ISL_2489403	P.1	Complete	29896	High	0/0/-/-/-	Homo sapiens	2021-05-24	United States / North Carolina	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24252	MZ376209	SARS-CoV-2/human/USA/CA-CDC-ASC210066520/2021	GenBank	EPI_ISL_2489405	P.1	Complete	29890	High	0/0/-/-/-	Homo sapiens	2021-05-24	United States / California	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24255	MZ376242	SARS-CoV-2/human/USA/TN-CDC-ASC210066561/2021	GenBank	EPI_ISL_2489438	P.1	Complete	29889	High	0/0/-/-/-	Homo sapiens	2021-05-25	United States / Tennessee	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24257	MZ376283	SARS-CoV-2/human/USA/OR-CDC-ASC210067056/2021	GenBank	EPI_ISL_2489479	P.1	Complete	29898	High	0/0/-/-/-	Homo sapiens	2021-05-24	United States / Oregon	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24260	MZ376333	SARS-CoV-2/human/USA/IL-CDC-ASC210067126/2021	GenBank	EPI_ISL_2489530	P.1	Complete	29881	High	0/0/-/-/-	Homo sapiens	2021-05-26	United States / Illinois	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24261	MZ376336	SARS-CoV-2/human/USA/OR-CDC-ASC210105714/2021	GenBank	EPI_ISL_2489535	P.1	Complete	29881	High	0/0/-/-/-	Homo sapiens	2021-05-26	United States / Oregon	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24262	MZ376340	SARS-CoV-2/human/USA/TX-CDC-ASC210105720/2021	GenBank	EPI_ISL_2489541	P.1	Complete	29893	High	6/0/-/-/-	Homo sapiens	2021-05-26	United States / Texas	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24266	MZ376374	SARS-CoV-2/human/USA/MI-CDC-ASC210105772/2021	GenBank	EPI_ISL_2489589	P.1	Complete	29897	High	0/0/-/-/-	Homo sapiens	2021-05-26	United States / Michigan	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24269	MZ376416	SARS-CoV-2/human/USA/FL-CDC-ASC210105653/2021	GenBank	EPI_ISL_2489631	P.1	Complete	29896	High	0/0/-/-/-	Homo sapiens	2021-05-26	United States / Florida	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24277	MZ376481	SARS-CoV-2/human/USA/TN-CDC-ASC210105860/2021	GenBank	EPI_ISL_2489696	P.1	Complete	29895	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / Tennessee	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24282	MZ376513	SARS-CoV-2/human/USA/IL-CDC-ASC210105911/2021	GenBank	EPI_ISL_2489728	P.1	Complete	29886	High	0/0/-/-/-	Homo sapiens	2021-05-25	United States / Illinois	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24285	MZ376538	SARS-CoV-2/human/USA/CA-CDC-ASC210067157/2021	GenBank	EPI_ISL_2489754	P.1	Complete	29882	High	0/0/-/-/-	Homo sapiens	2021-05-26	United States / California	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24286	MZ376542	SARS-CoV-2/human/USA/OH-CDC-ASC210067161/2021	GenBank	EPI_ISL_2489758	P.1	Complete	29895	High	0/0/-/-/-	Homo sapiens	2021-05-26	United States / Ohio	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24288	MZ376546	SARS-CoV-2/human/USA/IL-CDC-ASC210067167/2021	GenBank	EPI_ISL_2489762	P.1	Complete	29892	High	0/0/-/-/-	Homo sapiens	2021-05-25	United States / Illinois	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24292	MZ376589	SARS-CoV-2/human/USA/IL-CDC-ASC210032670/2021	GenBank	EPI_ISL_2489829	P.1	Complete	29870	High	0/0/-/-/-	Homo sapiens	2021-04-26	United States / Illinois	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24294	MZ376597	SARS-CoV-2/human/USA/MI-CDC-ASC210033251/2021	GenBank	EPI_ISL_2489837	P.1	Complete	29868	High	0/0/-/-/-	Homo sapiens	2021-04-26	United States / Michigan	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24295	MZ376603	SARS-CoV-2/human/USA/CA-CDC-ASC210033257/2021	GenBank	EPI_ISL_2489843	P.1	Complete	29895	High	0/0/-/-/-	Homo sapiens	2021-04-26	United States / California	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24297	MZ376635	SARS-CoV-2/human/USA/IL-CDC-ASC210033304/2021	GenBank	EPI_ISL_2489875	P.1	Complete	29889	High	0/0/-/-/-	Homo sapiens	2021-04-20	United States / Illinois	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24298	MZ376644	SARS-CoV-2/human/USA/MA-CDC-ASC210033315/2021	GenBank	EPI_ISL_2489884	P.1	Complete	29895	High	0/0/-/-/-	Homo sapiens	2021-04-26	United States / Massachusetts	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24299	MZ376652	SARS-CoV-2/HUMAN/USA/CA-NHRC-OID_841045/2021	GenBank	EPI_ISL_2566360	P.1	Complete	29862	High	0/0/-/-/-	Homo sapiens	2021-05-02	United States / CA	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-19 10:13:10	gamma
24300	MZ376653	SARS-CoV-2/HUMAN/USA/CA-NHRC-OID_841069/2021	GenBank	EPI_ISL_2566361	P.1	Complete	29859	High	0/0/-/-/-	Homo sapiens	2021-04-27	United States / CA	 	2021-06-11	 	2021-06-18 03:23:52	2021-06-19 10:13:10	gamma
24332	MZ377351	SARS-CoV-2/human/USA/CA-CZB-30212/2021	GenBank	EPI_ISL_2102551	P.1	Complete	29789	High	0/3/-/-/-	Homo Sapiens	2021-03-16	United States / California	NA	2021-05-15	NA	2021-05-21 04:08:09	2021-06-17 10:04:57	gamma
24338	MZ377439	SARS-CoV-2/human/USA/CA-CZB-33493/2021	GenBank	EPI_ISL_2496914	P.1	Complete	29808	High	0/0/-/-/-	Homo sapiens	2021-04-22	United States / CA / Contra Costa County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24340	MZ377452	SARS-CoV-2/human/USA/CA-CZB-33477/2021	GenBank	EPI_ISL_2496910	P.1	Complete	29800	High	0/1/-/-/-	Homo sapiens	2021-04-21	United States / CA / Contra Costa County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24344	MZ377468	SARS-CoV-2/human/USA/CA-CZB-33455/2021	GenBank	EPI_ISL_2496912	P.1	Complete	29808	High	0/1/-/-/-	Homo sapiens	2021-04-19	United States / CA / Contra Costa County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24345	MZ377488	SARS-CoV-2/human/USA/CA-CZB-33431/2021	GenBank	EPI_ISL_2496898	P.1	Complete	29839	High	0/0/-/-/-	Homo sapiens	2021-05-14	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24347	MZ377526	SARS-CoV-2/human/USA/CA-CZB-33390/2021	GenBank	EPI_ISL_2496907	P.1	Complete	29797	High	0/1/-/-/-	Homo sapiens	2021-05-13	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24349	MZ377540	SARS-CoV-2/human/USA/CA-CZB-33372/2021	GenBank	EPI_ISL_2496899	P.1	Complete	29850	High	0/1/-/-/-	Homo sapiens	2021-05-12	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24352	MZ377612	SARS-CoV-2/human/USA/CA-CZB-32468/2021	GenBank	EPI_ISL_2496900	P.1	Complete	29826	High	0/2/-/-/-	Homo sapiens	2021-05-06	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24397	MZ377942	SARS-CoV-2/human/USA/CA-CZB-33322/2021	GenBank	EPI_ISL_2497663	P.1	Complete	29845	High	0/4/-/-/-	Homo sapiens	2021-05-19	United States / CA / Humboldt County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24398	MZ377943	SARS-CoV-2/human/USA/CA-CZB-33321/2021	GenBank	EPI_ISL_2497660	P.1	Complete	29846	High	0/0/-/-/-	Homo sapiens	2021-05-19	United States / CA / Humboldt County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24400	MZ377947	SARS-CoV-2/human/USA/CA-CZB-33316/2021	GenBank	EPI_ISL_2497653	P.1	Complete	29859	High	0/1/-/-/-	Homo sapiens	2021-05-18	United States / CA / Humboldt County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24402	MZ377954	SARS-CoV-2/human/USA/CA-CZB-33307/2021	GenBank	EPI_ISL_2497657	P.1	Complete	29841	High	0/0/-/-/-	Homo sapiens	2021-05-14	United States / CA / Humboldt County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24403	MZ377968	SARS-CoV-2/human/USA/CA-CZB-32452/2021	GenBank	EPI_ISL_2497668	P.1	Complete	29841	High	4/1/-/-/-	Homo sapiens	2021-05-07	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24404	MZ377979	SARS-CoV-2/human/USA/CA-CZB-32436/2021	GenBank	EPI_ISL_2497650	P.1	Complete	29842	High	0/0/-/-/-	Homo sapiens	2021-05-06	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24406	MZ378005	SARS-CoV-2/human/USA/CA-CZB-32408/2021	GenBank	EPI_ISL_2497665	P.1	Complete	29810	High	0/0/-/-/-	Homo sapiens	2021-05-06	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24407	MZ378010	SARS-CoV-2/human/USA/CA-CZB-32400/2021	GenBank	EPI_ISL_2497666	P.1	Complete	29837	High	0/4/-/-/-	Homo sapiens	2021-05-06	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24409	MZ378015	SARS-CoV-2/human/USA/CA-CZB-32391/2021	GenBank	EPI_ISL_2497658	P.1	Complete	29811	High	0/1/-/-/-	Homo sapiens	2021-05-06	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24411	MZ378026	SARS-CoV-2/human/USA/CA-CZB-32378/2021	GenBank	EPI_ISL_2497659	P.1	Complete	29821	High	0/2/-/-/-	Homo sapiens	2021-04-18	United States / CA / Contra Costa County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24434	MZ378151	SARS-CoV-2/human/USA/CA-CZB-32571/2021	GenBank	EPI_ISL_2500142	P.1	Complete	29838	High	0/1/-/-/-	Homo sapiens	2021-05-09	United States / CA / Humboldt County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24439	MZ378193	SARS-CoV-2/human/USA/CA-CZB-32076/2021	GenBank	EPI_ISL_2500059	P.1	Complete	29793	High	0/3/-/-/-	Homo sapiens	2021-05-03	United States / CA / Orange County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24440	MZ378195	SARS-CoV-2/human/USA/CA-CZB-32073/2021	GenBank	EPI_ISL_2500104	P.1	Complete	29799	High	0/0/-/-/-	Homo sapiens	2021-05-03	United States / CA / Orange County	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24444	MZ378217	SARS-CoV-2/human/USA/CA-CZB-32001/2021	GenBank	EPI_ISL_2500179	P.1	Complete	29837	High	0/2/-/-/-	Homo sapiens	2021-04-29	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24448	MZ378258	SARS-CoV-2/human/USA/CA-CZB-31936/2021	GenBank	EPI_ISL_2500149	P.1	Complete	29843	High	0/0/-/-/-	Homo sapiens	2021-04-29	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24451	MZ378275	SARS-CoV-2/human/USA/CA-CZB-31907/2021	GenBank	EPI_ISL_2500186	P.1	Complete	29849	High	0/0/-/-/-	Homo sapiens	2021-04-29	United States / CA	 	2021-06-12	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24479	MZ378486	SARS-CoV-2/human/USA/CA-CZB-32167/2021	GenBank	EPI_ISL_2341551	P.1	Complete	29801	High	0/2/-/-/-	Homo Sapiens	2021-04-05	United States / California / Contra Costa County	NA	2021-05-30	NA	2021-06-03 03:32:26	2021-06-17 10:04:56	gamma
24483	MZ378515	SARS-CoV-2/human/USA/CA-CZB-32136/2021	GenBank	EPI_ISL_2341524	P.1	Complete	29820	High	0/1/-/-/-	Homo Sapiens	2021-03-23	United States / California / Contra Costa County	NA	2021-05-30	NA	2021-06-03 03:32:26	2021-06-17 10:04:57	gamma
24492	MZ378571	SARS-CoV-2/human/USA/CA-CZB-32049/2021	GenBank	EPI_ISL_2341627	P.1	Complete	29820	High	0/3/-/-/-	Homo Sapiens	2021-05-03	United States / California / Humboldt County	NA	2021-05-30	NA	2021-06-03 03:32:24	2021-06-17 10:04:53	gamma
24494	MZ378580	SARS-CoV-2/human/USA/CA-CZB-32038/2021	GenBank	EPI_ISL_2341650	P.1	Complete	29830	High	0/2/-/-/-	Homo Sapiens	2021-05-03	United States / California / Humboldt County	NA	2021-05-30	NA	2021-06-03 03:32:24	2021-06-17 10:04:53	gamma
24495	MZ378581	SARS-CoV-2/human/USA/CA-CZB-32037/2021	GenBank	EPI_ISL_2341509	P.1	Complete	29855	High	0/2/-/-/-	Homo Sapiens	2021-04-30	United States / California / Humboldt County	NA	2021-05-30	NA	2021-06-03 03:32:24	2021-06-17 10:04:53	gamma
24500	MZ378648	SARS-CoV-2/human/USA/CA-CZB-31497/2021	GenBank	EPI_ISL_2341647	P.1	Complete	29808	High	0/0/-/-/-	Homo Sapiens	2021-04-22	United States / California	NA	2021-05-30	NA	2021-06-03 03:32:24	2021-06-17 10:04:54	gamma
24501	MZ378650	SARS-CoV-2/human/USA/CA-CZB-31495/2021	GenBank	EPI_ISL_2341639	P.1	Complete	29844	High	4/3/-/-/-	Homo Sapiens	2021-04-22	United States / California	NA	2021-05-30	NA	2021-06-03 03:32:24	2021-06-17 10:04:54	gamma
24506	MZ379540	SARS-CoV-2/human/USA/MN-MDH-8009/2021	GenBank	EPI_ISL_2501145	P.1	Complete	29773	High	1/0/-/-/-	Homo sapiens	2021-05-22	United States / Minnesota	 	2021-06-14	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24507	MZ379542	SARS-CoV-2/human/USA/MN-MDH-8011/2021	GenBank	EPI_ISL_2501146	P.1	Complete	29773	High	2/0/-/-/-	Homo sapiens	2021-05-25	United States / Minnesota	 	2021-06-14	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24508	MZ379549	SARS-CoV-2/human/USA/MN-MDH-8018/2021	GenBank	EPI_ISL_2501152	P.1	Complete	29763	High	1/0/-/-/-	Homo sapiens	2021-06-03	United States / Minnesota	 	2021-06-14	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24517	MZ382555	SARS-CoV-2/human/USA/GD-SID-21051429700/2021	GenBank	NA	P.1	Complete	29826	High	0/0/-/-/-	Homo sapiens	2021-05-14	United States	 	2021-06-14	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
24521	MZ382919	SARS-CoV-2/human/USA/GD-SID-21051326185/2021	GenBank	NA	P.1	Complete	29817	High	0/0/-/-/-	Homo sapiens	2021-05-13	United States	 	2021-06-14	 	2021-06-18 03:23:52	2021-06-18 03:23:52	gamma
